,Universidad,Ciudad,Titulo,Tipo,Nota_corte,precio_credito,precio_alquiler,gasto,gasto_cat
700,Universidad de Huelva,Huelva,Grado en Humanidades,Pública / Propio,5.0,12.62,6.6,19.22,Medium
701,Universidad de Huelva,Huelva,Grado en Ingeniería Agrícola,Pública / Propio,5.0,12.62,6.6,19.22,Medium
702,Universidad de Huelva,Huelva,Grado en Ingeniería Eléctrica,Pública / Propio,5.0,12.62,6.6,19.22,Medium
703,Universidad de Huelva,Huelva,Grado en Ingeniería Electrónica Industrial,Pública / Propio,5.0,12.62,6.6,19.22,Medium
704,Universidad de Huelva,Huelva,Grado en Ingeniería en Explotación de Minas y Recursos Energéticos,Pública / Propio,5.0,12.62,6.6,19.22,Medium
705,Universidad de Huelva,Huelva,Grado en Ingeniería Energética,Pública / Propio,5.0,12.62,6.6,19.22,Medium
706,Universidad de Huelva,Huelva,Grado en Ingeniería Forestal y del Medio Natural,Pública / Propio,5.0,12.62,6.6,19.22,Medium
707,Universidad de Huelva,Huelva,Grado en Ingeniería Informática,Pública / Propio,5.0,12.62,6.6,19.22,Medium
708,Universidad de Huelva,Huelva,Grado en Ingeniería Mecánica,Pública / Propio,5.0,12.62,6.6,19.22,Medium
709,Universidad de Huelva,Huelva,Grado en Ingeniería Química Industrial,Pública / Propio,5.0,12.62,6.6,19.22,Medium
710,Universidad de Huelva,Huelva,Grado en Psicología,Pública / Propio,6.39,12.62,6.6,19.22,Medium
711,Universidad de Huelva,Huelva,Grado en Química,Pública / Propio,5.0,12.62,6.6,19.22,Medium
712,Universidad de Huelva,Huelva,Grado en Relaciones Laborales y Recursos Humanos,Pública / Propio,5.0,12.62,6.6,19.22,Medium
713,Universidad de Huelva,Huelva,Grado en Trabajo Social,Pública / Propio,5.0,12.62,6.6,19.22,Medium
714,Universidad de Huelva,Huelva,Grado en Turismo,Pública / Propio,5.0,12.62,6.6,19.22,Medium
715,Universidad de La Laguna,Tenerife,Grado en Administración y Dirección de Empresas,Pública / Propio,7.44,10.16,8.7,18.86,Low
716,Universidad de La Laguna,Tenerife,Grado en Antropología Social y Cultural,Pública / Propio,5.24,10.16,8.7,18.86,Low
717,Universidad de La Laguna,Tenerife,Grado en Arquitectura Técnica,Pública / Propio,5.28,14.59,8.7,23.29,Medium
718,Universidad de La Laguna,Tenerife,Grado en Bellas Artes,Pública / Propio,7.08,12.63,8.7,21.33,Medium
719,Universidad de La Laguna,Tenerife,Grado en Biología,Pública / Propio,8.85,14.59,8.7,23.29,Medium
720,Universidad de La Laguna,Tenerife,Grado en Ciencias Ambientales,Pública / Propio,7.4,14.59,8.7,23.29,Medium
721,Universidad de La Laguna,Tenerife,Grado en Conservación y Restauración de Bienes Culturales,Pública / Propio,5.37,12.63,8.7,21.33,Medium
722,Universidad de La Laguna,Tenerife,Grado en Contabilidad y Finanzas,Pública / Propio,5.27,10.16,8.7,18.86,Low
723,Universidad de La Laguna,Tenerife,Grado en Derecho,Pública / Propio,5.32,10.16,8.7,18.86,Low
724,Universidad de La Laguna,Tenerife,Grado en Diseño,Pública / Propio,9.96,12.63,8.7,21.33,Medium
725,Universidad de La Laguna,Tenerife,Grado en Economía,Pública / Propio,5.17,10.16,8.7,18.86,Low
726,Universidad de La Laguna,Tenerife,Grado en Enfermería,Pública / Propio,11.23,14.59,8.7,23.29,Medium
727,Universidad de La Laguna,Tenerife,Grado en Español: Lengua y Literatura,Pública / Propio,5.31,9.47,8.7,18.17,Low
728,Universidad de La Laguna,Tenerife,Grado en Estudios Clásicos,Pública / Propio,5.01,9.47,8.7,18.17,Low
729,Universidad de La Laguna,Tenerife,Grado en Estudios Francófonos Aplicados,Pública / Propio,5.24,9.47,8.7,18.17,Low
730,Universidad de La Laguna,Tenerife,Grado en Estudios Ingleses,Pública / Propio,5.71,9.47,8.7,18.17,Low
731,Universidad de La Laguna,Tenerife,Grado en Filosofía,Pública / Propio,5.61,9.47,8.7,18.17,Low
732,Universidad de La Laguna,Tenerife,Grado en Física,Pública / Propio,9.16,14.59,8.7,23.29,Medium
733,Universidad de La Laguna,Tenerife,Grado en Fisioterapia,Pública / Propio,10.96,14.59,8.7,23.29,Medium
734,Universidad de La Laguna,Tenerife,Grado en Geografia y Ordenación del Territorio,Pública / Propio,5.26,10.16,8.7,18.86,Low
735,Universidad de La Laguna,Tenerife,Grado en Grado en Farmacia,Pública / Propio,8.51,14.59,8.7,23.29,Medium
736,Universidad de La Laguna,Tenerife,Grado en Historia,Pública / Propio,5.31,9.47,8.7,18.17,Low
737,Universidad de La Laguna,Tenerife,Grado en Historia del Arte,Pública / Propio,5.31,9.47,8.7,18.17,Low
738,Universidad de La Laguna,Tenerife,Grado en Ingeniería Agrícola y del Medio Rural,Pública / Propio,5.23,14.59,8.7,23.29,Medium
739,Universidad de La Laguna,Tenerife,Grado en Ingeniería Civil,Pública / Propio,5.0,14.59,8.7,23.29,Medium
740,Universidad de La Laguna,Tenerife,Grado en Ingeniería Electrónica Industrial y Automática,Pública / Propio,6.46,14.59,8.7,23.29,Medium
741,Universidad de La Laguna,Tenerife,Grado en Ingeniería Informática,Pública / Propio,7.37,14.59,8.7,23.29,Medium
742,Universidad de La Laguna,Tenerife,Grado en Ingeniería Mecánica,Pública / Propio,6.16,14.59,8.7,23.29,Medium
743,Universidad de La Laguna,Tenerife,Grado en Ingeniería Química Industrial,Pública / Propio,5.19,14.59,8.7,23.29,Medium
744,Universidad de La Laguna,Tenerife,Grado en Ingeniería Radioelectrónica Naval,Pública / Propio,5.29,14.59,8.7,23.29,Medium
745,Universidad de La Laguna,Tenerife,Grado en Logopedia,Pública / Propio,5.22,14.59,8.7,23.29,Medium
746,Universidad de La Laguna,Tenerife,Grado en Maestro en Educación Infantil,Pública / Propio,7.35,10.16,8.7,18.86,Low
747,Universidad de La Laguna,Tenerife,Grado en Maestro en Educación Primaria,Pública / Propio,6.53,10.16,8.7,18.86,Low
748,Universidad de La Laguna,Tenerife,Grado en Matemáticas,Pública / Propio,8.52,14.59,8.7,23.29,Medium
749,Universidad de La Laguna,Tenerife,Grado en Medicina,Pública / Propio,12.68,14.59,8.7,23.29,Medium
750,Universidad de La Laguna,Tenerife,Grado en Náutica y Transporte Marítimo,Pública / Propio,5.0,14.59,8.7,23.29,Medium
751,Universidad de La Laguna,Tenerife,Grado en Pedagogía,Pública / Propio,5.11,10.16,8.7,18.86,Low
752,Universidad de La Laguna,Tenerife,Grado en Periodismo,Pública / Propio,7.96,10.16,8.7,18.86,Low
753,Universidad de La Laguna,Tenerife,Grado en Psicología,Pública / Propio,7.61,14.59,8.7,23.29,Medium
754,Universidad de La Laguna,Tenerife,Grado en Química,Pública / Propio,5.7,14.59,8.7,23.29,Medium
755,Universidad de La Laguna,Tenerife,Grado en Relaciones Laborales,Pública / Propio,5.13,10.16,8.7,18.86,Low
756,Universidad de La Laguna,Tenerife,Grado en Sociología,Pública / Propio,5.22,10.16,8.7,18.86,Low
757,Universidad de La Laguna,Tenerife,Grado en Tecnologías Marinas,Pública / Propio,5.0,14.59,8.7,23.29,Medium
758,Universidad de La Laguna,Tenerife,Grado en Trabajo Social,Pública / Propio,6.06,10.16,8.7,18.86,Low
759,Universidad de La Laguna,Tenerife,Grado en Turismo,Pública / Propio,6.73,10.16,8.7,18.86,Low
760,Universidad de La Rioja,Logroño,Grado en Administración y Dirección de Empresas,Pública / Propio,5.0,14.6,7.1,21.7,Medium
761,Universidad de La Rioja,Logroño,Grado en Derecho,Pública / Propio,8.08,14.6,7.1,21.7,Medium
762,Universidad de La Rioja,Logroño,Grado en Educación Infantil,Pública / Propio,6.52,14.6,7.1,21.7,Medium
763,Universidad de La Rioja,Logroño,Grado en Educación Primaria,Pública / Propio,5.8,14.6,7.1,21.7,Medium
764,Universidad de La Rioja,Logroño,Grado en Enología,Pública / Propio,6.2,21.21,7.1,28.31,Medium
765,Universidad de La Rioja,Logroño,Grado en Estudios Ingleses,Pública / Propio,6.47,14.6,7.1,21.7,Medium
766,Universidad de La Rioja,Logroño,Grado en Geografía e Historia,Pública / Propio,5.0,14.6,7.1,21.7,Medium
767,Universidad de La Rioja,Logroño,Grado en Ingeniería Agrícola,Pública / Propio,5.0,21.21,7.1,28.31,Medium
768,Universidad de La Rioja,Logroño,Grado en Ingeniería Eléctrica,Pública / Propio,5.0,21.21,7.1,28.31,Medium
769,Universidad de La Rioja,Logroño,Grado en Ingeniería Electrónica Industrial y Automática,Pública / Propio,5.0,21.21,7.1,28.31,Medium
770,Universidad de La Rioja,Logroño,Grado en Ingeniería Informática,Pública / Propio,8.9,21.21,7.1,28.31,Medium
771,Universidad de La Rioja,Logroño,Grado en Ingeniería Mecánica,Pública / Propio,5.0,21.21,7.1,28.31,Medium
772,Universidad de La Rioja,Logroño,Grado en Lengua y Literatura Hispánica,Pública / Propio,5.0,14.6,7.1,21.7,Medium
773,Universidad de La Rioja,Logroño,Grado en Matemáticas,Pública / Propio,12.27,14.6,7.1,21.7,Medium
774,Universidad de La Rioja,Logroño,Grado en Química,Pública / Propio,7.83,21.21,7.1,28.31,Medium
775,Universidad de La Rioja,Logroño,Grado en Relaciones Laborales y Recursos Humanos,Pública / Propio,5.0,14.6,7.1,21.7,Medium
776,Universidad de La Rioja,Logroño,Grado en Trabajo Social,Pública / Propio,6.51,14.6,7.1,21.7,Medium
777,Universidad de La Rioja,Logroño,Grado en Turismo,Pública / Propio,5.0,14.6,7.1,21.7,Medium
778,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Administración y Dirección de Empresas,Pública / Propio,5.0,10.16,10.6,20.76,Medium
779,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Arquitectura,Pública / Propio,5.0,14.59,10.6,25.19,Medium
780,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ciencias de la Actividad Física y del Deporte,Pública / Propio,7.88,12.63,10.6,23.23,Medium
781,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ciencias del Mar,Pública / Propio,5.0,14.59,10.6,25.19,Medium
782,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Derecho,Pública / Propio,5.0,10.16,10.6,20.76,Medium
783,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Economía,Pública / Propio,5.0,10.16,10.6,20.76,Medium
784,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Educación Infantil,Pública / Propio,8.1,10.16,10.6,20.76,Medium
785,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Educación Primaria,Pública / Propio,8.44,10.16,10.6,20.76,Medium
786,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Educación Social,Pública / Propio,8.13,10.16,10.6,20.76,Medium
787,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Enfermería,Pública / Propio,9.65,14.59,10.6,25.19,Medium
788,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Fisioterapia,Pública / Propio,10.49,14.59,10.6,25.19,Medium
789,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Geografía y Ordenación del Territorio,Pública / Propio,5.0,10.16,10.6,20.76,Medium
790,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Historia,Pública / Propio,5.0,9.47,10.6,20.07,Medium
791,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería Civil,Pública / Propio,5.0,14.59,10.6,25.19,Medium
792,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería Eléctrica,Pública / Propio,5.0,14.59,10.6,25.19,Medium
793,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería Electrónica Industrial y Automática,Pública / Propio,5.0,14.59,10.6,25.19,Medium
794,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería en Diseño Industrial y Desarrollo de Productos,Pública / Propio,5.0,14.59,10.6,25.19,Medium
795,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería en Organización Industrial,Pública / Propio,5.0,14.59,10.6,25.19,Medium
796,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería en Tecnología Naval,Pública / Propio,5.0,14.59,10.6,25.19,Medium
797,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería en Tecnologías de la Telecomunicación,Pública / Propio,5.0,14.59,10.6,25.19,Medium
798,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería Geomática,Pública / Propio,5.0,14.59,10.6,25.19,Medium
799,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería Informática,Pública / Propio,5.0,14.59,10.6,25.19,Medium
800,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería Mecánica,Pública / Propio,5.0,14.59,10.6,25.19,Medium
801,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería Química,Pública / Propio,5.0,14.59,10.6,25.19,Medium
802,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Ingeniería Química Industrial,Pública / Propio,5.0,14.59,10.6,25.19,Medium
803,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Lengua Española y Literaturas Hispánicas,Pública / Propio,5.0,9.47,10.6,20.07,Medium
804,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Lenguas Modernas,Pública / Propio,6.7,10.16,10.6,20.76,Medium
805,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Medicina,Pública / Propio,12.49,14.59,10.6,25.19,Medium
806,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Relaciones Laborales y Recursos Humanos,Pública / Propio,5.0,10.16,10.6,20.76,Medium
807,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Seguridad y Control de Riesgos,Pública / Propio,5.0,12.63,10.6,23.23,Medium
808,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Trabajo Social,Pública / Propio,6.74,10.16,10.6,20.76,Medium
809,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Traducción e Interpretación. Inglés- Alemán,Pública / Propio,7.06,10.16,10.6,20.76,Medium
810,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Traducción e Interpretación. Inglés- Francés,Pública / Propio,5.85,10.16,10.6,20.76,Medium
811,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Turismo,Pública / Propio,6.17,10.16,10.6,20.76,Medium
812,Universidad de Las Palmas de Gran Canaria,Las Palmas,Grado en Veterinaria,Pública / Propio,10.68,14.59,10.6,25.19,Medium
813,Universidad de León,León,Grado en Administración y Dirección de Empresas,Pública / Propio,5.0,14.05,6.5,20.55,Medium
814,Universidad de León,León,Grado en Biología,Pública / Propio,7.9,18.32,6.5,24.82,Medium
815,Universidad de León,León,Grado en Biotecnología,Pública / Propio,11.84,18.32,6.5,24.82,Medium
816,Universidad de León,León,Grado en Ciencia y Tecnología de los Alimentos,Pública / Propio,6.03,19.37,6.5,25.87,Medium
817,Universidad de León,León,Grado en Ciencias Ambientales,Pública / Propio,5.0,18.32,6.5,24.82,Medium
818,Universidad de León,León,Grado en Ciencias de la Actividad Física y del Deporte,Pública / Propio,8.97,18.32,6.5,24.82,Medium
819,Universidad de León,León,Grado en Comercio Internacional,Pública / Propio,7.63,14.05,6.5,20.55,Medium
820,Universidad de León,León,Grado en Derecho,Pública / Propio,5.0,12.94,6.5,19.44,Medium
821,Universidad de León,León,Grado en Economía,Pública / Propio,5.0,14.05,6.5,20.55,Medium
822,Universidad de León,León,Grado en Educación Infantil,Pública / Propio,5.97,15.22,6.5,21.72,Medium
823,Universidad de León,León,Grado en Educación Primaria,Pública / Propio,6.18,19.07,6.5,25.57,Medium
824,Universidad de León,León,Grado en Educación Social,Pública / Propio,6.25,14.05,6.5,20.55,Medium
825,Universidad de León,León,Grado en Enfermería,Pública / Propio,9.94,21.01,6.5,27.51,Medium
826,Universidad de León,León,Grado en Filología Moderna. Inglés,Pública / Propio,5.0,12.94,6.5,19.44,Medium
827,Universidad de León,León,Grado en Finanzas,Pública / Propio,5.0,14.05,6.5,20.55,Medium
828,Universidad de León,León,Grado en Fisioterapia,Pública / Propio,8.99,19.37,6.5,25.87,Medium
829,Universidad de León,León,Grado en Geografía y Ordenación del Territorio,Pública / Propio,5.0,12.94,6.5,19.44,Medium
830,Universidad de León,León,Grado en Historia,Pública / Propio,5.0,12.94,6.5,19.44,Medium
831,Universidad de León,León,Grado en Historia del Arte,Pública / Propio,5.0,12.94,6.5,19.44,Medium
832,Universidad de León,León,Grado en Información y Documentación,Pública / Propio,5.0,14.05,6.5,20.55,Medium
833,Universidad de León,León,Grado en Ingeniería Aeroespacial,Pública / Propio,11.08,21.01,6.5,27.51,Medium
834,Universidad de León,León,Grado en Ingeniería Agraria,Pública / Propio,5.0,21.01,6.5,27.51,Medium
835,Universidad de León,León,Grado en Ingeniería Agraria y del Medio Rural,Pública / Propio,4.0,21.01,6.5,27.51,Medium
836,Universidad de León,León,Grado en Ingeniería Agroalimentaria,Pública / Propio,4.0,21.01,6.5,27.51,Medium
837,Universidad de León,León,Grado en Ingeniería Agroambiental,Pública / Propio,4.0,21.01,6.5,27.51,Medium
838,Universidad de León,León,Grado en Ingeniería de la Energía,Pública / Propio,5.0,21.01,6.5,27.51,Medium
839,Universidad de León,León,Grado en Ingeniería Eléctrica,Pública / Propio,5.0,21.01,6.5,27.51,Medium
840,Universidad de León,León,Grado en Ingeniería en Electrónica Industrial y Automática,Pública / Propio,5.0,21.01,6.5,27.51,Medium
841,Universidad de León,León,Grado en Ingeniería en Geomática y Topografía,Pública / Propio,5.0,21.01,6.5,27.51,Medium
842,Universidad de León,León,Grado en Ingeniería Forestal y del Medio Natural,Pública / Propio,4.0,21.01,6.5,27.51,Medium
843,Universidad de León,León,Grado en Ingeniería Informática,Pública / Propio,5.0,21.01,6.5,27.51,Medium
844,Universidad de León,León,Grado en Ingeniería Mecánica,Pública / Propio,5.0,21.01,6.5,27.51,Medium
845,Universidad de León,León,Grado en Ingeniería Minera,Pública / Propio,5.0,21.01,6.5,27.51,Medium
846,Universidad de León,León,Grado en Lengua Española y su Literatura,Pública / Propio,5.0,12.94,6.5,19.44,Medium
847,Universidad de León,León,Grado en Marketing e Investigación de Mercados (MIM),Pública / Propio,6.15,14.05,6.5,20.55,Medium
848,Universidad de León,León,Grado en Podología,Pública / Propio,4.0,22.93,6.5,29.43,Medium
849,Universidad de León,León,Grado en Relaciones Laborales y Recursos Humanos,Pública / Propio,5.0,14.05,6.5,20.55,Medium
850,Universidad de León,León,Grado en Turismo,Pública / Propio,5.0,12.94,6.5,19.44,Medium
851,Universidad de León,León,Grado en Veterinaria,Pública / Propio,10.61,22.93,6.5,29.43,Medium
852,Universidad de Lleida,Lleida,Grado en Administración y Dirección de Empresas,Pública / Propio,5.0,25.27,7.0,32.27,Medium
853,Universidad de Lleida,Lleida,Grado en Arquitectura Técnica y Edificación,Pública / Propio,5.0,35.77,7.0,42.77,High
854,Universidad de Lleida,Lleida,Grado en Biotecnología,Pública / Propio,8.27,35.77,7.0,42.77,High
855,Universidad de Lleida,Lleida,Grado en Ciencia y Tecnología de los Alimentos,Pública / Propio,5.14,35.77,7.0,42.77,High
